,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
89,2021,1,2,20,30,1.28,15.6,220_mission_bay_west
90,2021,1,2,21,0,1.26,15.5,220_mission_bay_west
91,2021,1,2,21,30,1.26,15.5,220_mission_bay_west
92,2021,1,2,22,0,1.33,15.6,220_mission_bay_west
93,2021,1,2,22,30,1.47,15.5,220_mission_bay_west
94,2021,1,2,23,0,1.31,15.5,220_mission_bay_west
95,2021,1,2,23,30,1.44,15.5,220_mission_bay_west
96,2021,1,3,0,0,1.35,15.4,220_mission_bay_west
97,2021,1,3,0,30,1.65,15.5,220_mission_bay_west
98,2021,1,3,1,0,1.47,15.2,220_mission_bay_west
99,2021,1,3,1,30,1.36,15.3,220_mission_bay_west
100,2021,1,3,2,0,1.42,15.4,220_mission_bay_west
101,2021,1,3,2,30,1.52,15.3,220_mission_bay_west
102,2021,1,3,3,0,1.49,15.3,220_mission_bay_west
103,2021,1,3,3,30,1.58,15.3,220_mission_bay_west
104,2021,1,3,4,0,1.4,15.3,220_mission_bay_west
105,2021,1,3,4,30,1.48,15.3,220_mission_bay_west
106,2021,1,3,5,0,1.48,15.4,220_mission_bay_west
107,2021,1,3,5,30,1.5,15.4,220_mission_bay_west
108,2021,1,3,6,0,1.47,15.4,220_mission_bay_west
109,2021,1,3,6,30,1.45,15.4,220_mission_bay_west
110,2021,1,3,7,0,1.47,15.4,220_mission_bay_west
111,2021,1,3,7,30,1.81,15.4,220_mission_bay_west
112,2021,1,3,8,0,1.47,15.4,220_mission_bay_west
113,2021,1,3,8,30,1.71,15.4,220_mission_bay_west
114,2021,1,3,9,0,1.88,15.4,220_mission_bay_west
115,2021,1,3,9,30,1.72,15.4,220_mission_bay_west
116,2021,1,3,10,0,1.98,15.4,220_mission_bay_west
117,2021,1,3,10,30,1.86,15.4,220_mission_bay_west
118,2021,1,3,11,0,1.36,15.4,220_mission_bay_west
119,2021,1,3,11,30,1.67,15.4,220_mission_bay_west
120,2021,1,3,12,0,1.83,15.4,220_mission_bay_west
121,2021,1,3,12,30,1.65,15.4,220_mission_bay_west
122,2021,1,3,13,0,1.91,15.4,220_mission_bay_west
123,2021,1,3,13,30,1.65,15.4,220_mission_bay_west
124,2021,1,3,14,0,1.89,15.4,220_mission_bay_west
125,2021,1,3,14,30,1.89,15.4,220_mission_bay_west
126,2021,1,3,15,0,1.96,15.3,220_mission_bay_west
127,2021,1,3,15,30,2.18,15.3,220_mission_bay_west
128,2021,1,3,16,0,2.12,15.2,220_mission_bay_west
129,2021,1,3,16,30,1.89,15.3,220_mission_bay_west
130,2021,1,3,17,0,1.88,15.2,220_mission_bay_west
131,2021,1,3,17,30,1.97,15.3,220_mission_bay_west
132,2021,1,3,18,0,1.89,15.4,220_mission_bay_west
133,2021,1,3,18,30,1.78,15.3,220_mission_bay_west
134,2021,1,3,19,0,1.99,15.3,220_mission_bay_west
135,2021,1,3,19,30,1.93,15.4,220_mission_bay_west
136,2021,1,3,20,0,1.78,15.4,220_mission_bay_west
137,2021,1,3,20,30,1.89,15.5,220_mission_bay_west
138,2021,1,3,21,0,2.13,15.5,220_mission_bay_west
139,2021,1,3,21,30,2.16,15.6,220_mission_bay_west
140,2021,1,3,22,0,1.9,15.6,220_mission_bay_west
141,2021,1,3,22,30,1.82,15.5,220_mission_bay_west
