,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
83,2021,1,2,17,30,0.96,14.6,153_del_mar_nearshore
84,2021,1,2,18,0,0.95,14.5,153_del_mar_nearshore
85,2021,1,2,18,30,0.97,15.0,153_del_mar_nearshore
86,2021,1,2,19,0,0.94,14.4,153_del_mar_nearshore
87,2021,1,2,19,30,0.96,14.5,153_del_mar_nearshore
88,2021,1,2,20,0,1.04,15.0,153_del_mar_nearshore
89,2021,1,2,20,30,1.1,14.9,153_del_mar_nearshore
90,2021,1,2,21,0,1.05,14.9,153_del_mar_nearshore
91,2021,1,2,21,30,1.03,14.9,153_del_mar_nearshore
92,2021,1,2,22,0,1.08,14.9,153_del_mar_nearshore
93,2021,1,2,22,30,1.06,15.0,153_del_mar_nearshore
94,2021,1,2,23,0,1.07,15.0,153_del_mar_nearshore
95,2021,1,2,23,30,1.13,14.3,153_del_mar_nearshore
96,2021,1,3,0,0,1.11,14.1,153_del_mar_nearshore
97,2021,1,3,0,30,1.13,14.0,153_del_mar_nearshore
98,2021,1,3,1,0,1.1,13.8,153_del_mar_nearshore
99,2021,1,3,1,30,1.14,13.5,153_del_mar_nearshore
100,2021,1,3,2,0,1.21,13.7,153_del_mar_nearshore
101,2021,1,3,2,30,1.17,14.0,153_del_mar_nearshore
102,2021,1,3,3,0,1.2,13.4,153_del_mar_nearshore
103,2021,1,3,3,30,1.21,13.4,153_del_mar_nearshore
104,2021,1,3,4,0,1.22,12.6,153_del_mar_nearshore
105,2021,1,3,4,30,1.25,12.1,153_del_mar_nearshore
106,2021,1,3,5,0,1.19,12.1,153_del_mar_nearshore
107,2021,1,3,5,30,1.27,12.1,153_del_mar_nearshore
108,2021,1,3,6,0,1.26,11.6,153_del_mar_nearshore
109,2021,1,3,6,30,1.27,11.8,153_del_mar_nearshore
110,2021,1,3,7,0,1.23,11.1,153_del_mar_nearshore
111,2021,1,3,7,30,1.26,10.8,153_del_mar_nearshore
112,2021,1,3,8,0,1.12,11.5,153_del_mar_nearshore
113,2021,1,3,8,30,1.34,10.6,153_del_mar_nearshore
114,2021,1,3,9,0,1.21,10.8,153_del_mar_nearshore
115,2021,1,3,9,30,1.24,10.5,153_del_mar_nearshore
116,2021,1,3,10,0,1.18,10.3,153_del_mar_nearshore
117,2021,1,3,10,30,1.24,10.5,153_del_mar_nearshore
118,2021,1,3,11,0,1.28,9.7,153_del_mar_nearshore
119,2021,1,3,11,30,1.32,9.8,153_del_mar_nearshore
120,2021,1,3,12,0,1.16,10.1,153_del_mar_nearshore
121,2021,1,3,12,30,1.33,9.6,153_del_mar_nearshore
122,2021,1,3,13,0,1.21,9.5,153_del_mar_nearshore
123,2021,1,3,13,30,1.34,9.9,153_del_mar_nearshore
124,2021,1,3,14,0,1.34,9.7,153_del_mar_nearshore
125,2021,1,3,14,30,1.36,10.0,153_del_mar_nearshore
126,2021,1,3,15,0,1.44,10.2,153_del_mar_nearshore
127,2021,1,3,15,30,1.36,10.2,153_del_mar_nearshore
128,2021,1,3,16,0,1.42,10.7,153_del_mar_nearshore
129,2021,1,3,16,30,1.28,11.5,153_del_mar_nearshore
130,2021,1,3,17,0,1.43,12.6,153_del_mar_nearshore
131,2021,1,3,17,30,1.32,12.9,153_del_mar_nearshore
132,2021,1,3,18,0,1.45,13.4,153_del_mar_nearshore
133,2021,1,3,18,30,1.41,13.2,153_del_mar_nearshore
134,2021,1,3,19,0,1.35,14.7,153_del_mar_nearshore
135,2021,1,3,19,30,1.36,13.9,153_del_mar_nearshore
136,2021,1,3,20,0,1.48,14.1,153_del_mar_nearshore
137,2021,1,3,20,30,1.47,14.1,153_del_mar_nearshore
138,2021,1,3,21,0,1.36,14.2,153_del_mar_nearshore
139,2021,1,3,21,30,1.51,14.3,153_del_mar_nearshore
140,2021,1,3,22,0,1.43,14.4,153_del_mar_nearshore
141,2021,1,3,22,30,1.34,14.5,153_del_mar_nearshore
142,2021,1,3,23,0,1.36,14.5,153_del_mar_nearshore
143,2021,1,3,23,30,1.31,14.6,153_del_mar_nearshore
144,2021,1,4,0,0,1.35,14.5,153_del_mar_nearshore
145,2021,1,4,0,30,1.39,14.2,153_del_mar_nearshore
146,2021,1,4,1,0,1.46,13.9,153_del_mar_nearshore
147,2021,1,4,1,30,1.28,14.1,153_del_mar_nearshore
148,2021,1,4,2,0,1.32,14.1,153_del_mar_nearshore
149,2021,1,4,2,30,1.36,14.2,153_del_mar_nearshore
150,2021,1,4,3,0,1.41,13.8,153_del_mar_nearshore
151,2021,1,4,3,30,1.48,13.3,153_del_mar_nearshore
152,2021,1,4,4,0,1.44,12.9,153_del_mar_nearshore
153,2021,1,4,4,30,1.53,12.4,153_del_mar_nearshore
154,2021,1,4,5,0,1.56,12.1,153_del_mar_nearshore
155,2021,1,4,5,30,1.34,11.5,153_del_mar_nearshore
156,2021,1,4,6,0,1.61,12.0,153_del_mar_nearshore
157,2021,1,4,6,30,1.52,12.1,153_del_mar_nearshore
158,2021,1,4,7,0,1.38,12.0,153_del_mar_nearshore
159,2021,1,4,7,30,1.46,12.1,153_del_mar_nearshore
160,2021,1,4,8,0,1.54,10.8,153_del_mar_nearshore
161,2021,1,4,8,30,1.53,10.9,153_del_mar_nearshore
162,2021,1,4,9,0,1.52,11.4,153_del_mar_nearshore
163,2021,1,4,9,30,1.47,11.1,153_del_mar_nearshore
164,2021,1,4,10,0,1.4,11.0,153_del_mar_nearshore
165,2021,1,4,10,30,1.45,10.7,153_del_mar_nearshore
166,2021,1,4,11,0,1.38,10.2,153_del_mar_nearshore
167,2021,1,4,11,30,1.56,10.3,153_del_mar_nearshore
168,2021,1,4,12,0,1.36,10.4,153_del_mar_nearshore
169,2021,1,4,12,30,1.49,10.4,153_del_mar_nearshore
170,2021,1,4,13,0,1.36,9.7,153_del_mar_nearshore
171,2021,1,4,13,30,1.27,9.7,153_del_mar_nearshore
172,2021,1,4,14,0,1.31,9.2,153_del_mar_nearshore
173,2021,1,4,14,30,1.23,10.7,153_del_mar_nearshore
174,2021,1,4,15,0,1.23,11.2,153_del_mar_nearshore
175,2021,1,4,15,30,1.21,11.1,153_del_mar_nearshore
176,2021,1,4,16,0,1.37,12.1,153_del_mar_nearshore
177,2021,1,4,16,30,1.26,13.2,153_del_mar_nearshore
178,2021,1,4,17,0,1.1,13.3,153_del_mar_nearshore
179,2021,1,4,17,30,1.09,13.7,153_del_mar_nearshore
180,2021,1,4,18,0,1.18,14.3,153_del_mar_nearshore
