,YEAR,MO,DY,HR,MN,Hs,Ta,BUOY
102,2021,1,5,6,45,1.0,,073_scripss_pier
103,2021,1,5,7,45,1.02,,073_scripss_pier
104,2021,1,5,8,45,1.09,,073_scripss_pier
105,2021,1,5,9,45,1.04,,073_scripss_pier
106,2021,1,5,10,45,1.07,,073_scripss_pier
107,2021,1,5,11,45,1.11,,073_scripss_pier
108,2021,1,5,12,45,1.12,,073_scripss_pier
109,2021,1,5,13,45,1.17,,073_scripss_pier
110,2021,1,5,14,45,1.19,,073_scripss_pier
111,2021,1,5,15,45,1.16,,073_scripss_pier
112,2021,1,5,16,45,1.07,,073_scripss_pier
113,2021,1,5,17,45,1.12,,073_scripss_pier
114,2021,1,5,18,45,1.06,,073_scripss_pier
115,2021,1,5,19,45,1.1,,073_scripss_pier
116,2021,1,5,20,45,1.09,,073_scripss_pier
117,2021,1,5,21,45,1.22,,073_scripss_pier
118,2021,1,5,22,45,1.17,,073_scripss_pier
119,2021,1,5,23,45,1.13,,073_scripss_pier
120,2021,1,6,0,45,1.13,,073_scripss_pier
121,2021,1,6,1,45,1.1,,073_scripss_pier
122,2021,1,6,2,45,1.13,,073_scripss_pier
123,2021,1,6,3,45,1.09,,073_scripss_pier
124,2021,1,6,4,45,1.06,,073_scripss_pier
125,2021,1,6,5,45,0.99,,073_scripss_pier
126,2021,1,6,6,45,0.99,,073_scripss_pier
127,2021,1,6,7,45,1.08,,073_scripss_pier
128,2021,1,6,8,45,1.05,,073_scripss_pier
129,2021,1,6,9,45,1.11,,073_scripss_pier
130,2021,1,6,10,45,1.06,,073_scripss_pier
131,2021,1,6,11,45,1.18,,073_scripss_pier
132,2021,1,6,12,45,1.11,,073_scripss_pier
133,2021,1,6,13,45,1.19,,073_scripss_pier
134,2021,1,6,14,45,1.27,,073_scripss_pier
135,2021,1,6,15,45,1.25,,073_scripss_pier
136,2021,1,6,16,45,1.21,,073_scripss_pier
137,2021,1,6,17,45,1.13,,073_scripss_pier
138,2021,1,6,18,45,1.13,,073_scripss_pier
139,2021,1,6,19,45,1.1,,073_scripss_pier
140,2021,1,6,20,45,1.12,,073_scripss_pier
141,2021,1,6,21,45,1.18,,073_scripss_pier
142,2021,1,6,22,45,1.21,,073_scripss_pier
143,2021,1,6,23,45,1.13,,073_scripss_pier
144,2021,1,7,0,45,1.22,,073_scripss_pier
145,2021,1,7,1,45,1.1,,073_scripss_pier
146,2021,1,7,2,45,1.12,,073_scripss_pier
147,2021,1,7,3,45,1.12,,073_scripss_pier
148,2021,1,7,4,45,1.03,,073_scripss_pier
149,2021,1,7,5,45,1.03,,073_scripss_pier
150,2021,1,7,6,45,0.94,,073_scripss_pier
151,2021,1,7,7,45,1.06,,073_scripss_pier
152,2021,1,7,8,45,1.04,,073_scripss_pier
153,2021,1,7,9,45,1.02,,073_scripss_pier
154,2021,1,7,10,45,0.99,,073_scripss_pier
155,2021,1,7,11,45,1.05,,073_scripss_pier
156,2021,1,7,12,45,0.96,,073_scripss_pier
157,2021,1,7,13,45,1.04,,073_scripss_pier
158,2021,1,7,14,45,1.02,,073_scripss_pier
159,2021,1,7,15,45,1.02,,073_scripss_pier
160,2021,1,7,16,45,1.01,,073_scripss_pier
161,2021,1,7,17,45,0.95,,073_scripss_pier
162,2021,1,7,18,45,0.91,,073_scripss_pier
163,2021,1,7,19,45,0.93,,073_scripss_pier
164,2021,1,7,20,45,0.89,,073_scripss_pier
165,2021,1,7,21,45,0.89,,073_scripss_pier
166,2021,1,7,22,45,0.93,,073_scripss_pier
167,2021,1,7,23,45,0.94,,073_scripss_pier
168,2021,1,8,0,45,0.95,,073_scripss_pier
169,2021,1,8,1,45,1.03,,073_scripss_pier
170,2021,1,8,2,45,0.97,,073_scripss_pier
171,2021,1,8,3,45,1.06,,073_scripss_pier
172,2021,1,8,4,45,1.0,,073_scripss_pier
173,2021,1,8,5,45,0.94,,073_scripss_pier
174,2021,1,8,6,45,0.92,,073_scripss_pier
175,2021,1,8,7,45,0.88,,073_scripss_pier
176,2021,1,8,8,45,0.89,,073_scripss_pier
177,2021,1,8,9,45,0.86,,073_scripss_pier
178,2021,1,8,10,45,1.07,,073_scripss_pier
179,2021,1,8,11,45,0.93,,073_scripss_pier
180,2021,1,8,12,45,0.94,,073_scripss_pier
181,2021,1,8,13,45,0.96,,073_scripss_pier
182,2021,1,8,14,45,1.02,,073_scripss_pier
183,2021,1,8,15,45,1.01,,073_scripss_pier
184,2021,1,8,16,45,1.01,,073_scripss_pier
185,2021,1,8,17,45,1.0,,073_scripss_pier
186,2021,1,8,18,45,0.9,,073_scripss_pier
187,2021,1,8,19,45,0.98,,073_scripss_pier
188,2021,1,8,20,45,1.03,,073_scripss_pier
189,2021,1,8,21,45,1.17,,073_scripss_pier
190,2021,1,8,22,45,1.18,,073_scripss_pier
191,2021,1,8,23,45,1.15,,073_scripss_pier
192,2021,1,9,0,45,1.13,,073_scripss_pier
193,2021,1,9,1,45,1.16,,073_scripss_pier
194,2021,1,9,2,45,1.27,,073_scripss_pier
195,2021,1,9,3,45,1.15,,073_scripss_pier
196,2021,1,9,4,45,1.13,,073_scripss_pier
197,2021,1,9,5,45,1.04,,073_scripss_pier
198,2021,1,9,6,45,0.98,,073_scripss_pier
199,2021,1,9,7,45,1.0,,073_scripss_pier
200,2021,1,9,8,45,0.9,,073_scripss_pier
201,2021,1,9,9,45,0.97,,073_scripss_pier
202,2021,1,9,10,45,1.01,,073_scripss_pier
203,2021,1,9,11,45,1.07,,073_scripss_pier
204,2021,1,9,12,45,1.3,,073_scripss_pier
205,2021,1,9,13,45,1.44,,073_scripss_pier
206,2021,1,9,14,45,1.42,,073_scripss_pier
207,2021,1,9,15,45,1.53,,073_scripss_pier
208,2021,1,9,16,45,1.36,,073_scripss_pier
209,2021,1,9,17,45,1.32,,073_scripss_pier
210,2021,1,9,18,45,1.23,,073_scripss_pier
211,2021,1,9,19,45,1.17,,073_scripss_pier
212,2021,1,9,20,45,1.1,,073_scripss_pier
213,2021,1,9,21,45,1.13,,073_scripss_pier
214,2021,1,9,22,45,1.01,,073_scripss_pier
215,2021,1,9,23,45,1.08,,073_scripss_pier
216,2021,1,10,0,45,1.18,,073_scripss_pier
217,2021,1,10,1,45,1.23,,073_scripss_pier
218,2021,1,10,2,45,1.25,,073_scripss_pier
219,2021,1,10,3,45,1.17,,073_scripss_pier
220,2021,1,10,4,45,1.12,,073_scripss_pier
221,2021,1,10,5,45,1.18,,073_scripss_pier
222,2021,1,10,6,45,1.14,,073_scripss_pier
223,2021,1,10,7,45,1.11,,073_scripss_pier
224,2021,1,10,8,45,1.07,,073_scripss_pier
225,2021,1,10,9,45,1.1,,073_scripss_pier
226,2021,1,10,10,45,1.04,,073_scripss_pier
227,2021,1,10,11,45,1.07,,073_scripss_pier
228,2021,1,10,12,45,1.05,,073_scripss_pier
229,2021,1,10,13,45,0.98,,073_scripss_pier
230,2021,1,10,14,45,1.0,,073_scripss_pier
231,2021,1,10,15,45,1.04,,073_scripss_pier
232,2021,1,10,16,45,0.92,,073_scripss_pier
233,2021,1,10,17,45,0.93,,073_scripss_pier
234,2021,1,10,18,45,0.98,,073_scripss_pier
235,2021,1,10,19,45,0.92,,073_scripss_pier
236,2021,1,10,20,45,0.88,,073_scripss_pier
